0.0,0.0,0.0,1.213578251238677
0.095,0.0,0.0,1.9140149102319322
0.19,0.0,0.0,-0.010156673069590082
0.28500000000000003,0.0,0.0,0.27433887525703954
0.38,0.0,0.0,0.4257785396159897
0.475,0.0,0.0,0.5973096027901633
0.5700000000000001,0.0,0.0,-0.27984491850590953
0.665,0.0,0.0,0.047207299907772414
0.76,0.0,0.0,0.8910532175865544
0.855,0.0,0.0,-0.3331455594332899
0.95,0.0,0.0,-0.759580166185721
1.045,0.0,0.0,-1.279334472971104
1.1400000000000001,0.0,0.0,1.1890079034465624
1.235,0.0,0.0,-0.6230478737298679
1.33,0.0,0.0,1.4471226759620652
1.425,0.0,0.0,1.8686506979148332
1.52,0.0,0.0,1.0934321224352113
1.615,0.0,0.0,-0.4039307862848866
1.71,0.0,0.0,-0.09236014882549282
1.805,0.0,0.0,-0.17902279115517988
0.0,0.095,0.0,-0.0712246421210178
0.095,0.095,0.0,-0.42896915491297155
0.19,0.095,0.0,0.7359962442887726
0.28500000000000003,0.095,0.0,0.6487498026126148
0.38,0.095,0.0,-0.8658038399346774
0.475,0.095,0.0,-1.1634905131807491
0.5700000000000001,0.095,0.0,-1.5366569500882483
0.665,0.095,0.0,-0.9160793144844421
0.76,0.095,0.0,0.20994181174434012
0.855,0.095,0.0,0.9705390523721328
0.95,0.095,0.0,0.9130615382474084
1.045,0.095,0.0,-0.749554793503327
1.1400000000000001,0.095,0.0,-0.6263217109933467
1.235,0.095,0.0,1.8258741153734253
1.33,0.095,0.0,0.8442035198740535
1.425,0.095,0.0,-0.9957291529152622
1.52,0.095,0.0,1.3888992280611947
1.615,0.095,0.0,-0.4796674568781386
1.71,0.095,0.0,-1.0821962420200564
1.805,0.095,0.0,-1.3009804324578154
0.0,0.19,0.0,-0.1269506812884924
0.095,0.19,0.0,-0.9508509343143603
0.19,0.19,0.0,1.0724041877722565
0.28500000000000003,0.19,0.0,1.5175211067303098
0.38,0.19,0.0,-0.31252914235953033
0.475,0.19,0.0,-0.48177479033353754
0.5700000000000001,0.19,0.0,-0.04738712499435424
0.665,0.19,0.0,-0.4941911001754712
0.76,0.19,0.0,-1.7659893418503791
0.855,0.19,0.0,0.5622864985147799
0.95,0.19,0.0,-0.42452092629572397
1.045,0.19,0.0,0.2698958888842529
1.1400000000000001,0.19,0.0,0.4820141043614516
1.235,0.19,0.0,0.306865328421689
1.33,0.19,0.0,0.004938164511314641
1.425,0.19,0.0,-0.2760381638794324
1.52,0.19,0.0,-0.3104272710123255
1.615,0.19,0.0,0.00959369592449337
1.71,0.19,0.0,0.36669141908801334
1.805,0.19,0.0,0.6796050146725446
0.0,0.28500000000000003,0.0,0.15112366925075083
0.095,0.28500000000000003,0.0,0.2701676631793845
0.19,0.28500000000000003,0.0,1.2813985945248922
0.28500000000000003,0.28500000000000003,0.0,-1.7751089165396263
0.38,0.28500000000000003,0.0,0.43393829855937266
0.475,0.28500000000000003,0.0,1.3834819075216218
0.5700000000000001,0.28500000000000003,0.0,-1.412111646215464
0.665,0.28500000000000003,0.0,-0.7027186073532133
